AGYSUB,ACC,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
TD01,AC,201908,C,17,11,A,25,0110,1,GS-11,F,15,F,1,1,069016,00.0
TD03,AD,201412,F,21,,A,11,0110,1,FV-I,H,38,F,1,1,082000,00.0
TD03,AD,201502,B,13,,A,11,0110,1,FV-G,F,38,F,1,1,063432,00.0
TD03,AD,201802,D,17,,D,11,0110,1,FV-K,O,38,F,1,1,151716,08.6
TD03,AD,201706,H,17,,A,11,0110,1,FV-J,N,38,F,1,1,140573,00.0
TD03,AD,201501,F,17,,A,11,0110,1,FV-J,N,38,F,1,1,140369,00.0
TD03,AD,201509,F,17,,F,11,0110,1,FV-J,L,38,F,1,1,127514,17.3
TD03,AD,201907,E,20,,D,11,0110,1,FV-K,Q,38,F,1,1,171851,09.8
TD03,AD,201905,D,17,,D,11,0110,1,FV-I,K,38,F,1,1,115990,05.7
TD03,AD,201909,F,22,,A,11,0110,1,FV-I,L,38,F,1,1,120009,00.9
TD03,AD,201909,E,17,,E,11,0110,1,FV-I,K,38,F,1,1,115113,11.2
TD03,AD,201909,H,21,,D,11,0110,1,FV-J,O,38,F,1,1,151414,09.3
TD04,AC,201502,I,18,13,A,11,0110,1,GS-13,I,15,F,1,1,090823,00.0
TD04,AC,201807,D,21,14,A,11,0110,1,GS-14,K,15,F,1,1,114590,00.0
TD04,AC,201506,F,21,14,A,11,0110,1,GS-14,K,15,F,1,1,114480,00.0
TD05,AA,201707,E,17,15,D,11,0110,1,GS-15,N,10,F,1,1,144945,07.8
TD05,AA,201710,C,13,13,D,11,0110,1,GS-13,I,10,F,1,1,094796,05.8
TD05,AA,201508,D,14,09,D,11,0110,1,GS-09,E,15,F,1,1,052668,06.3
TD05,AC,201508,E,17,12,D,11,0110,1,GS-12,I,10,F,1,1,099296,08.3
TD05,AC,201508,C,13,09,A,11,0110,1,GS-09,E,15,F,1,1,052668,00.0
TD05,AC,201410,C,17,14,A,11,0110,1,GS-14,J,15,F,1,1,106263,00.0
TD05,AC,201511,F,17,12,E,11,0110,1,GS-12,H,15,F,1,1,086564,10.9
TD05,AC,201501,D,18,12,A,11,0110,1,GS-12,G,15,F,1,1,076378,00.0
TD09,AD,201807,D,14,12,B,11,0110,1,GS-12,H,32,F,1,1,081548,01.8
TD09,AC,201410,D,17,09,B,11,0110,1,GS-09,E,15,F,1,1,052146,01.1
TD10,AC,201802,D,21,12,B,11,0110,1,GS-12,H,15,F,1,1,081548,01.6
TD10,AA,201705,G,17,12,D,11,0110,1,GS-12,H,10,F,1,1,082377,05.3
TD11,AC,201412,C,17,09,A,25,0110,1,GS-09,E,15,F,1,1,052390,00.0
TD11,AC,201412,D,17,12,C,25,0110,1,GS-12,H,10,F,1,1,086103,03.6
TD11,AC,201412,D,17,11,A,11,0110,1,GS-11,F,15,F,1,1,063091,00.0
TD12,AC,201503,D,21,12,A,11,0110,1,GS-12,G,15,F,1,1,076378,00.0
TD12,AC,201508,E,21,12,A,11,0110,1,GS-12,I,15,F,1,1,094203,00.0
TD12,AC,201701,C,17,12,A,11,0110,1,GS-12,J,15,F,1,1,100981,00.0
TD12,AC,201907,E,21,12,A,11,0110,1,GS-12,J,15,F,1,1,105642,00.0
TD13,AC,201502,D,17,13,B,11,0110,1,GS-13,I,15,F,1,1,090823,01.5
TD13,AD,201904,E,17,09,C,11,0110,1,GS-09,E,35,F,1,1,057510,04.0
TD15,AA,201902,C,13,11,C,11,0110,1,GS-11,H,10,F,1,1,083501,03.3
TD16,AA,201609,H,17,,H,11,0110,1,SL-00,P,10,F,1,1,162924,27.8
TD16,AC,201709,H,21,15,E,11,0110,1,GS-15,P,10,F,1,1,161900,12.6
TD16,AC,201508,H,17,14,A,11,0110,1,GS-14,M,15,F,1,1,132368,00.0
TD16,AC,201903,I,21,14,E,11,0110,1,GS-14,N,10,F,1,1,144538,10.1
TD16,AC,201903,E,17,14,C,11,0110,1,GS-14,M,10,F,1,1,136725,03.5
TD17,AC,201410,F,17,14,E,11,0110,1,GS-14,L,10,F,1,1,120429,13.8
TD17,AC,201410,I,17,14,A,11,0110,1,GS-14,M,10,F,1,1,138136,00.0
TD17,AA,201410,D,13,14,D,11,0110,1,GS-14,J,10,F,1,1,106263,06.5
TD17,AA,201810,D,14,13,D,11,0110,1,GS-13,J,10,F,1,1,106668,06.5
TN00,AA,201809,F,21,14,C,11,0110,1,GS-14,K,10,F,1,1,114590,04.8
TR91,AC,201501,C,17,11,A,11,0110,1,GS-11,F,20,F,2,1,063722,00.0
TR91,AC,201504,E,21,15,C,11,0110,1,GS-15,O,10,F,1,1,158700,03.2
TR91,AD,201504,C,04,11,B,11,0110,1,GS-11,G,38,F,1,1,076467,02.8
TR91,AC,201412,C,17,13,B,11,0110,1,GS-13,H,15,F,1,1,089924,02.3
TR91,AC,201603,D,17,11,A,11,0110,1,GS-11,H,15,F,1,1,084044,00.0
TR91,AC,201612,C,08,11,A,11,0110,1,GS-11,F,15,F,1,1,064650,00.0
TR91,AA,201701,G,21,14,D,11,0110,1,GS-14,N,15,F,1,1,145629,05.9
TR91,AD,201609,D,17,14,A,11,0110,1,GS-14,J,40,F,2,1,108887,00.0
TR91,AC,201609,D,17,12,A,11,0110,1,GS-12,J,15,F,1,1,100736,00.0
TR91,AD,201806,C,04,12,A,11,0110,1,GS-12,J,40,F,2,1,106012,00.0
TR91,AE,201710,I,04,,A,11,0110,1,ES-**,O,55,F,1,1,150000,00.0
TR91,AD,201502,C,09,12,A,11,0110,1,GS-12,G,35,F,1,1,076378,00.0
TR91,AA,201802,D,13,14,D,11,0110,1,GS-14,K,10,F,1,1,114590,08.3
TR91,AC,201803,H,17,15,A,11,0110,1,GS-15,P,10,F,1,1,164200,00.0
TR91,AD,201505,C,17,09,A,11,0110,1,GS-09,E,40,F,2,1,052668,00.0
TR91,AC,201606,E,21,,A,11,0110,1,OR-60,S,15,F,1,1,193594,00.0
TR91,AD,201807,D,17,12,A,11,0110,1,GS-12,J,40,F,2,1,106012,00.0
TR91,AD,201706,G,17,15,A,11,0110,1,GS-15,N,40,F,2,1,149337,00.0
TR91,AE,201807,J,17,,E,11,0110,1,ES-**,O,55,F,1,1,150000,12.6
TR91,AA,201809,D,04,13,B,11,0110,1,GS-13,K,15,F,1,1,113132,01.1
TR91,AD,201807,F,17,15,F,11,0110,1,GS-15,P,40,F,2,1,164200,17.7
TR91,AD,201606,C,13,07,A,11,0110,1,GS-07,D,40,I,2,1,043684,00.0
TR91,AC,201506,D,04,12,A,11,0110,1,GS-12,H,15,F,1,1,086564,00.0
TR91,AC,201811,C,17,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.0
TR91,AC,201506,G,22,14,A,11,0110,1,GS-14,M,15,F,1,1,139523,00.0
TR91,AC,201704,E,04,13,A,11,0110,1,GS-13,I,15,F,1,1,094796,00.0
TR91,AC,201701,C,04,13,A,11,0110,1,GS-13,I,15,F,1,1,094796,00.0
TR91,AD,201503,E,17,15,E,11,0110,1,GS-15,M,40,F,2,1,130453,11.6
TR91,AE,201805,G,21,,G,11,0110,1,ES-**,N,55,F,1,1,140000,22.5
TR91,AD,201503,D,13,14,D,11,0110,1,GS-14,J,40,F,2,1,107325,07.8
TR91,AC,201702,C,13,12,A,11,0110,1,GS-12,G,15,F,1,1,079720,00.7
TR91,AC,201607,E,21,,A,11,0110,1,OR-60,S,15,F,1,1,193594,00.0
TR91,AC,201607,C,13,,A,11,0110,1,OR-52,L,15,F,1,1,120000,00.0
TR91,AC,201604,C,04,11,A,11,0110,1,GS-11,F,15,F,1,1,066805,00.0
TR91,AA,201604,D,17,14,C,11,0110,1,GS-14,J,10,F,1,1,108887,04.7
TR91,AC,201610,D,21,,B,11,0110,1,OR-53,N,15,F,1,1,149754,01.8
TR91,AD,201604,C,17,09,A,11,0110,1,GS-09,E,40,I,2,1,053435,00.0
TR91,AC,201605,C,04,11,C,11,0110,1,GS-11,G,15,F,1,1,077579,04.6
TR91,AD,201508,C,21,12,A,11,0110,1,GS-12,I,40,F,2,1,099296,00.0
TR91,AC,201804,D,17,15,A,11,0110,1,GS-15,M,15,F,1,1,134789,00.0
TR91,AA,201701,D,17,,D,11,0110,1,OR-51,I,10,F,1,1,093762,06.4
TR91,AD,201508,B,13,07,A,11,0110,1,GS-07,D,40,F,2,1,043057,00.0
TR91,AC,201701,D,04,14,A,11,0110,1,GS-14,K,15,F,1,1,112021,00.0
TR91,AA,201508,B,17,,B,11,0110,1,OR-51,G,15,F,1,1,079062,02.6
TR91,AC,201410,E,17,14,A,11,0110,1,GS-14,J,15,F,1,1,106263,00.0
TR91,AD,201809,B,13,09,A,11,0110,1,GS-09,E,40,F,2,1,056233,00.0
TR91,AC,201410,C,17,11,A,11,0110,1,GS-11,F,20,F,2,1,063091,00.0
TR91,AC,201410,D,17,11,A,11,0110,1,GS-11,H,20,F,2,1,082019,00.0
TR91,AD,201410,D,17,12,A,11,0110,1,GS-12,G,40,F,2,1,075621,00.0
TR91,AD,201410,G,21,14,A,11,0110,1,GS-14,J,38,F,1,1,109804,00.0
TR91,AC,201608,D,21,12,A,11,0110,1,GS-12,J,15,F,1,1,100736,00.0
TR91,AC,201410,E,17,11,A,11,0110,1,GS-11,F,20,F,2,1,063091,00.0
TR91,AC,201410,E,21,14,A,11,0110,1,GS-14,J,20,F,2,1,106263,00.0
TR91,AA,201410,E,17,14,A,11,0110,1,GS-14,L,10,F,1,1,120429,00.0
TR91,AD,201809,C,13,09,A,11,0110,1,GS-09,E,40,F,2,1,056233,00.0
TR91,AC,201608,F,04,15,E,BE,0110,1,GS-15,M,10,F,1,1,133444,12.0
TR91,AC,201601,G,17,15,E,11,0110,1,GS-15,O,10,F,1,1,158700,12.8
TR91,AD,201601,C,17,11,A,11,0110,1,GS-11,F,35,F,1,1,064650,00.0
TR91,AA,201509,C,17,,D,11,0110,1,OR-42,G,15,F,1,1,078500,05.2
TR91,AC,201411,F,17,15,A,11,0110,1,GS-15,O,10,F,1,1,157100,00.0
TR91,AC,201411,C,13,11,A,11,0110,1,GS-11,F,20,F,2,1,063091,00.0
TR91,AC,201411,C,04,11,A,11,0110,1,GS-11,F,20,F,2,1,067297,00.0
TR91,AC,201411,C,17,11,A,11,0110,1,GS-11,G,20,F,2,1,071504,00.0
TR91,AC,201509,D,17,13,A,11,0110,1,GS-13,K,15,F,1,1,118069,00.0
TR91,AC,201509,D,17,11,A,11,0110,1,GS-11,F,15,F,1,1,063722,00.0
TR91,AC,201411,D,17,12,A,11,0110,1,GS-12,H,20,F,2,1,088224,00.0
TR91,AC,201509,D,17,13,C,11,0110,1,GS-13,I,15,F,1,1,090823,04.0
TR91,AC,201509,E,17,,D,11,0110,1,OR-51,K,15,F,1,1,111302,08.8
TR91,AC,201902,D,17,12,B,11,0110,1,GS-12,J,15,F,1,1,100081,02.4
TR91,AC,201902,C,17,12,D,11,0110,1,GS-12,J,15,F,1,1,108422,05.0
TR91,AC,201902,F,21,14,A,11,0110,1,GS-14,O,15,F,1,1,152352,00.0
TR91,AC,201902,E,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
TR91,AE,201902,F,04,,A,11,0110,1,ES-**,O,55,F,1,1,150000,00.0
TR91,AC,201904,D,17,13,A,11,0110,1,GS-13,L,15,F,1,1,128920,00.0
TR91,AC,201904,D,21,14,B,11,0110,1,GS-14,O,15,F,1,1,152352,02.8
TR91,AC,201907,C,04,12,A,11,0110,1,GS-12,J,15,F,1,1,108422,00.0
TR91,AD,201907,B,13,09,A,11,0110,1,GS-09,F,40,F,2,1,063259,00.0
TR91,AC,201906,D,21,,A,11,0110,1,OR-53,O,15,F,1,1,150000,00.0
TR91,AC,201907,D,21,,A,11,0110,1,OR-53,O,15,F,1,1,150000,00.0
TR91,AC,201908,E,21,15,A,11,0110,1,GS-15,P,15,F,1,1,166500,00.0
TR91,AC,201908,F,17,13,C,11,0110,1,GS-13,L,15,F,1,1,128920,03.9
TR91,AD,201908,B,13,07,A,11,0110,1,GS-07,D,40,F,2,1,047016,00.0
TR91,AC,201909,C,17,13,A,11,0110,1,GS-13,I,15,F,1,1,099172,00.0
TR91,AC,201909,H,17,14,E,11,0110,1,GS-14,L,15,F,1,1,128911,14.4
TR91,AC,201909,D,04,12,A,11,0110,1,GS-12,J,15,F,1,1,108422,00.0
TR91,AC,201909,F,17,14,E,11,0110,1,GS-14,N,10,F,1,1,140632,14.8
TR91,AC,201909,D,17,13,C,11,0110,1,GS-13,J,15,F,1,1,102477,04.8
TR91,AC,201909,D,17,14,B,11,0110,1,GS-14,K,15,F,1,1,117191,02.0
TR91,AC,201909,D,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
TR91,AC,201909,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,108422,00.0
TR91,AC,201909,D,21,13,A,11,0110,1,GS-13,L,15,F,1,1,128920,00.0
TR91,AC,201909,F,04,,E,11,0110,1,SL-00,P,15,F,1,1,165601,12.9
TR91,AC,201909,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,108422,00.0
TR91,AC,201909,F,21,15,D,11,0110,1,GS-15,O,10,F,1,1,151633,09.6
TR91,AC,201909,E,17,14,A,11,0110,1,GS-14,O,15,F,1,1,152352,00.0
TR93,AA,201703,D,04,11,A,11,0110,1,GS-11,F,15,F,1,1,066510,00.5
TR93,AD,201806,C,04,11,A,11,0110,1,GS-11,F,35,F,1,1,068036,00.0
TR93,AC,201806,D,04,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.0
TR93,AC,201701,D,04,11,A,11,0110,1,GS-11,F,15,F,1,1,066510,00.0
TR93,AC,201811,E,04,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
TR93,AC,201811,C,04,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
TR93,AC,201811,C,04,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
TR93,AC,201811,C,04,09,A,11,0110,1,GS-09,F,15,F,1,1,061857,00.0
TR93,AC,201811,F,04,13,A,11,0110,1,GS-13,I,15,F,1,1,096970,00.0
TR93,AD,201709,F,04,09,A,11,0110,1,GS-09,E,30,F,1,1,054972,00.0
TR93,AC,201804,C,13,13,B,11,0110,1,GS-13,I,15,F,1,1,096970,01.7
TR93,AC,201804,C,17,12,C,11,0110,1,GS-12,H,15,F,1,1,084266,03.5
TR93,AC,201701,C,04,11,A,11,0110,1,GS-11,F,15,F,1,1,066510,00.0
TR93,AD,201809,B,14,09,A,11,0110,1,GS-09,E,35,F,1,1,056233,00.0
TR93,AC,201903,E,17,13,A,34,0110,1,GS-13,J,15,F,1,1,102040,00.0
TR93,AC,201903,F,04,13,E,36,0110,1,GS-13,L,15,F,1,1,125847,14.7
TR93,AC,201903,D,13,13,D,11,0110,1,GS-13,I,15,F,1,1,099172,06.3
TR93,AC,201903,E,17,13,E,11,0110,1,GS-13,I,15,F,1,1,099172,10.3
TR93,AC,201903,F,04,13,A,11,0110,1,GS-13,I,15,F,1,1,099172,00.0
TR93,AC,201903,E,17,13,A,06,0110,1,GS-13,L,15,F,1,1,125567,00.0
TR93,AC,201903,D,17,13,A,17,0110,1,GS-13,J,15,F,1,1,101471,00.0
TR93,AC,201903,F,04,13,A,11,0110,1,GS-13,L,15,F,1,1,128920,00.0
TR93,AC,201903,G,21,13,A,11,0110,1,GS-13,L,15,F,1,1,128920,00.0
TR93,AC,201903,F,17,13,D,06,0110,1,GS-13,K,15,F,1,1,111218,09.3
TR93,AC,201908,C,04,12,C,11,0110,1,GS-12,H,15,F,1,1,083398,04.1
TRAJ,AC,201603,D,13,,E,11,0110,1,NB-05,N,15,F,1,1,141600,13.0
TRAJ,AC,201603,G,04,,A,11,0110,1,NB-05,N,15,F,1,1,141600,00.0
TRAJ,AC,201609,D,21,,A,11,0110,1,NB-05,O,15,F,1,1,150000,00.0
TRAJ,AC,201707,D,21,,A,11,0110,1,NB-05,N,15,F,1,1,147000,00.0
TRAJ,AC,201707,D,13,,A,11,0110,1,NB-05,N,15,F,1,1,147000,00.0
TRAJ,AC,201609,E,21,,A,11,0110,1,NB-05,N,15,F,1,1,144000,00.0
TRAJ,AC,201506,C,17,,A,11,0110,1,NB-05,M,15,F,1,1,136054,00.0
TRAJ,AC,201704,C,21,,A,11,0110,1,NB-05,N,15,F,1,1,147000,00.0
TRAJ,AC,201607,D,04,,A,11,0110,1,NB-05,O,15,F,1,1,150000,00.0
TRAJ,AC,201607,D,21,,A,11,0110,1,NB-05,N,15,F,1,1,147457,00.0
TRAJ,AC,201708,F,21,,A,11,0110,1,NB-05,P,15,F,1,1,168000,00.0
TRAJ,AC,201605,D,04,,D,11,0110,1,NB-05,K,15,F,1,1,118000,05.1
TRAJ,AC,201605,F,04,,D,11,0110,1,NB-05,P,15,F,1,1,165155,07.8
TRAJ,AC,201510,H,17,,A,11,0110,1,NB-06,Q,15,F,1,1,179535,00.0
TRAJ,AC,201508,K,21,,A,11,0110,1,NB-05,M,15,F,1,1,135700,00.0
TRAJ,AD,201508,E,21,,A,11,0110,1,NB-06,N,40,F,2,1,146320,00.0
TRAJ,AD,201508,E,21,,A,11,0110,1,NB-06,P,40,F,2,1,160480,00.0
TRAJ,AC,201804,E,04,,E,11,0110,1,NB-06,Q,10,F,1,1,171240,10.6
TRAJ,AC,201508,C,17,,A,11,0110,1,NB-05,N,15,F,1,1,141600,00.0
TRAJ,AC,201508,E,17,,A,11,0110,1,NB-05,M,15,F,1,1,135700,00.0
TRAJ,AC,201507,D,17,,A,11,0110,1,NB-05,N,15,F,1,1,141600,00.0
TRAJ,AC,201508,E,21,,A,11,0110,1,NB-05,N,15,F,1,1,141600,00.0
TRAJ,AC,201507,D,17,,A,11,0110,1,NB-05,M,15,F,1,1,135700,00.0
TRAJ,AC,201410,K,21,,G,11,0110,1,NB-06,O,20,P,2,1,153841,23.3
TRAJ,AC,201608,C,04,,A,11,0110,1,NB-05,N,15,F,1,1,144000,00.0
TRAJ,AC,201608,C,21,,A,11,0110,1,NB-05,N,15,F,1,1,144000,00.0
TRAJ,AC,201809,C,21,,A,11,0110,1,NB-05,O,15,F,1,1,151200,00.0
TRAJ,AC,201511,K,21,,A,11,0110,1,NB-06,L,15,F,1,1,129800,00.0
TRAJ,AC,201601,D,17,,B,11,0110,1,NB-05,H,15,F,1,1,088708,02.1
TRAJ,AC,201808,D,21,,A,11,0110,1,NB-05,O,15,F,1,1,151200,00.0
TRAJ,AC,201808,D,21,,A,11,0110,1,NB-05,O,15,F,1,1,151200,00.0
TRAJ,AC,201509,D,17,,A,11,0110,1,NB-05,N,15,F,1,1,141600,00.0
TRFD,AC,201607,E,21,14,A,11,0110,1,GS-14,M,15,F,1,1,130666,00.0
TRFD,AA,201601,F,21,13,C,11,0110,1,GS-13,K,10,F,1,1,116722,03.3
TW00,AB,201907,F,21,14,E,11,0110,1,GS-14,M,10,F,1,1,132818,10.3
TW00,AB,201907,D,17,14,D,11,0110,1,GS-14,M,10,F,1,1,132818,09.7
TW00,AB,201907,K,21,14,H,11,0110,1,GS-14,O,10,F,1,1,152352,25.0
TW00,AB,201907,C,13,12,C,11,0110,1,GS-12,H,10,F,1,1,088959,03.8
TW00,AB,201907,I,17,,F,11,0110,1,ES-**,Q,50,F,1,1,170800,19.7
