AGYSUB,SEP,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
TD03,SC,201709,D,13,,D,11,0110,1,FV-J,J,38,P,2,1,100483,09.9
TD03,SD,201607,K,17,,G,11,0110,1,FV-K,Q,38,F,1,1,175100,22.1
TD03,SD,201809,I,08,,I,11,0110,1,FV-K,R,38,F,1,1,185548,34.2
TD03,SC,201711,D,13,,D,11,0110,1,FV-G,H,38,F,1,1,085195,09.1
TD05,SA,201611,D,21,13,C,11,0110,1,GS-13,I,10,F,1,1,092145,03.3
TD05,SC,201611,E,17,15,E,11,0110,1,GS-15,M,10,F,1,1,132352,10.6
TD05,SD,201701,J,16,14,J,11,0110,1,GS-14,N,10,F,1,1,141555,39.9
TD05,SD,201702,K,17,15,H,11,0110,1,GS-15,O,10,F,1,1,158123,28.5
TD05,SA,201509,E,17,14,D,11,0110,1,GS-14,L,10,F,1,1,125213,06.0
TD09,SD,201505,K,17,15,J,11,0110,1,GS-15,O,10,F,1,1,158700,35.1
TD09,SA,201606,G,17,13,D,11,0110,1,GS-13,K,10,F,1,1,119794,09.3
TD10,SD,201508,K,21,14,G,11,0110,1,GS-14,M,10,F,1,1,132368,23.6
TD10,SA,201907,G,17,12,D,11,0110,1,GS-12,I,10,F,1,1,091740,07.5
TD11,SJ,201411,C,17,07,B,25,0110,1,GS-07,D,35,F,1,1,042830,01.0
TD12,SC,201507,E,21,13,D,11,0110,1,GS-13,I,10,F,1,1,099905,05.8
TD13,SD,201812,J,17,15,I,11,0110,1,GS-15,P,10,F,1,1,164200,33.5
TD15,SD,201703,J,21,,F,11,0110,1,ES-**,Q,50,F,1,1,172100,15.6
TD15,SD,201805,J,17,14,F,11,0110,1,GS-14,N,15,F,1,1,141328,19.9
TD15,SJ,201507,I,21,,D,11,0110,1,ED-00,O,48,I,2,1,153206,06.1
TD15,SD,201904,K,21,14,G,11,0110,1,GS-14,N,10,F,1,1,148445,22.5
TD15,SB,201907,K,21,14,H,11,0110,1,GS-14,O,10,F,1,1,152352,25.0
TD15,SB,201907,F,21,14,E,11,0110,1,GS-14,M,10,F,1,1,132818,10.3
TD15,SB,201907,C,13,12,C,11,0110,1,GS-12,H,10,F,1,1,088959,03.8
TD15,SB,201907,D,17,14,D,11,0110,1,GS-14,M,10,F,1,1,132818,09.7
TD15,SB,201907,I,17,,F,11,0110,1,ES-**,Q,50,F,1,1,170800,19.7
TD16,SA,201811,H,17,,H,11,0110,1,SL-00,Q,10,F,1,1,170670,29.9
TN00,SA,201908,F,17,15,F,11,0110,1,GS-15,O,10,F,1,1,151633,18.0
TR91,SD,201501,J,17,15,J,11,0110,1,GS-15,N,10,F,1,1,149993,35.1
TR91,SK,201412,I,17,15,G,11,0110,1,GS-15,O,10,F,1,1,157100,21.8
TR91,SC,201703,G,17,,F,11,0110,1,ES-**,O,50,F,1,1,159960,17.6
TR91,SC,201703,G,22,14,C,11,0110,1,GS-14,N,15,F,1,1,145629,03.4
TR91,SJ,201703,C,13,,C,11,0110,1,OR-51,H,40,F,2,1,088154,04.0
TR91,SC,201703,E,04,13,E,11,0110,1,GS-13,J,10,F,1,1,107435,10.3
TR91,SC,201806,D,17,15,D,11,0110,1,GS-15,N,10,F,1,1,148267,06.7
TR91,SC,201806,D,04,14,B,11,0110,1,GS-14,L,15,F,1,1,122230,01.4
TR91,SC,201601,I,17,,D,11,0110,1,ES-**,Q,50,F,1,1,175000,06.0
TR91,SJ,201806,C,13,07,B,11,0110,1,GS-07,D,40,I,2,1,045972,01.0
TR91,SD,201806,K,21,15,I,11,0110,1,GS-15,P,10,F,1,1,164200,30.0
TR91,SL,201806,F,17,14,E,11,0110,1,GS-14,L,10,F,1,1,126049,11.9
TR91,SC,201612,F,17,15,D,11,0110,1,GS-15,N,20,F,2,1,140892,09.6
TR91,SC,201609,E,17,15,D,11,0110,1,GS-15,N,10,F,1,1,145162,07.5
TR91,SC,201806,E,21,15,D,11,0110,1,GS-15,M,10,F,1,1,139282,06.8
TR91,SA,201806,D,13,14,E,11,0110,1,GS-14,L,15,F,1,1,126049,11.0
TR91,SD,201806,J,13,15,J,11,0110,1,GS-15,P,10,F,1,1,164200,38.2
TR91,SC,201701,G,17,15,E,11,0110,1,GS-15,P,10,F,1,1,161900,10.1
TR91,SC,201701,H,21,,B,11,0110,1,ES-**,O,55,F,1,1,158700,02.4
TR91,SL,201609,E,17,15,E,11,0110,1,GS-15,M,10,F,1,1,132352,12.1
TR91,SC,201609,E,13,15,E,11,0110,1,GS-15,N,10,F,1,1,140892,10.1
TR91,SL,201701,D,17,14,C,11,0110,1,GS-14,K,10,F,1,1,115755,04.5
TR91,SC,201701,F,21,,C,11,0110,1,ES-**,O,55,F,1,1,158700,03.1
TR91,SA,201609,D,21,14,C,11,0110,1,GS-14,J,10,F,1,1,108887,03.9
TR91,SL,201710,H,17,15,H,11,0110,1,GS-15,Z,10,F,1,1,,26.1
TR91,SA,201609,E,17,14,B,11,0110,1,GS-14,K,15,F,1,1,112517,01.8
TR91,SA,201710,F,17,15,C,11,0110,1,GS-15,N,15,F,1,1,144945,03.4
TR91,SC,201710,D,04,13,B,11,0110,1,GS-13,I,15,F,1,1,094796,02.9
TR91,SC,201802,F,21,15,E,11,0110,1,GS-15,N,10,F,1,1,148267,12.9
TR91,SA,201710,D,17,,C,11,0110,1,OR-51,I,40,F,2,1,094918,03.3
TR91,SC,201802,F,04,15,E,11,0110,1,GS-15,O,10,F,1,1,157253,12.8
TR91,SA,201803,E,04,,E,11,0110,1,OR-70,P,10,F,1,1,168592,11.1
TR91,SA,201803,D,21,,D,11,0110,1,OR-53,O,10,F,1,1,156184,05.6
TR91,SL,201706,D,17,14,D,11,0110,1,GS-14,K,10,F,1,1,115755,05.9
TR91,SC,201512,G,21,,E,11,0110,1,ES-**,N,55,F,1,1,148400,10.8
TR91,SA,201606,D,13,14,B,11,0110,1,GS-14,K,15,F,1,1,116146,02.8
TR91,SC,201606,D,21,,B,11,0110,1,OR-53,M,20,F,2,1,133871,01.8
TR91,SC,201807,E,21,15,D,11,0110,1,GS-15,N,10,F,1,1,148267,06.8
TR91,SC,201807,C,13,,C,11,0110,1,OR-51,J,40,F,2,1,101768,03.9
TR91,SC,201506,G,21,,B,11,0110,1,ES-**,P,55,F,1,1,165000,02.3
TR91,SD,201801,J,21,,I,11,0110,1,ES-**,R,50,F,1,1,185000,32.3
TR91,SC,201801,J,21,15,D,11,0110,1,GS-15,P,10,F,1,1,161900,08.6
TR91,SC,201606,E,17,15,D,11,0110,1,GS-15,N,10,F,1,1,140892,05.8
TR91,SC,201712,D,17,14,D,11,0110,1,GS-14,L,15,F,1,1,123223,05.2
TR91,SD,201506,I,17,14,J,11,0110,1,GS-14,M,10,F,1,1,135945,36.7
TR91,SC,201709,I,21,15,G,11,0110,1,GS-15,P,10,F,1,1,161900,24.3
TR91,SC,201709,D,04,12,D,11,0110,1,GS-12,H,15,F,1,1,085035,05.9
TR91,SL,201704,D,17,13,C,11,0110,1,GS-13,I,10,F,1,1,097956,04.3
TR91,SC,201712,C,17,11,B,11,0110,1,GS-11,F,15,F,1,1,066510,02.4
TR91,SA,201712,E,19,,D,11,0110,1,OR-53,O,10,F,1,1,150424,05.6
TR91,SC,201704,D,17,13,C,11,0110,1,GS-13,J,20,F,2,1,101116,04.7
TR91,SC,201801,E,17,15,E,11,0110,1,GS-15,N,10,F,1,1,143774,10.2
TR91,SC,201503,E,17,15,C,11,0110,1,GS-15,O,10,F,1,1,158700,03.8
TR91,SC,201805,E,17,,D,11,0110,1,OR-53,M,10,F,1,1,138752,06.3
TR91,SC,201709,E,21,15,D,11,0110,1,GS-15,N,10,F,1,1,149337,07.0
TR91,SC,201709,F,21,15,E,11,0110,1,GS-15,P,10,F,1,1,161900,13.0
TR91,SC,201702,G,17,15,G,11,0110,1,GS-15,O,10,F,1,1,153730,21.2
TR91,SC,201702,D,21,15,D,11,0110,1,GS-15,N,10,F,1,1,144945,06.4
TR91,SA,201805,D,17,,C,11,0110,1,OR-53,O,15,F,1,1,150713,04.8
TR91,SC,201805,E,17,15,E,11,0110,1,GS-15,M,15,F,1,1,139282,12.2
TR91,SC,201708,D,17,12,C,11,0110,1,GS-12,G,15,F,1,1,079720,03.8
TR91,SC,201705,F,17,,D,11,0110,1,ES-**,P,50,F,1,1,165275,08.7
TR91,SC,201705,C,17,11,B,11,0110,1,GS-11,F,40,F,2,1,066510,02.6
TR91,SD,201805,K,21,,H,11,0110,1,ES-**,Q,50,F,1,1,174898,26.8
TR91,SC,201705,E,17,14,C,11,0110,1,GS-14,K,10,F,1,1,115755,04.6
TR91,SC,201610,E,21,15,D,11,0110,1,GS-15,M,10,F,1,1,136622,08.3
TR91,SC,201610,D,04,,D,11,0110,1,OR-53,N,10,F,1,1,143594,05.3
TR91,SK,201708,K,21,,J,11,0110,1,SL-00,Q,10,F,1,1,170400,48.7
TR91,SC,201604,C,13,,B,36,0110,1,OR-51,I,40,F,2,1,092650,02.1
TR91,SC,201510,C,17,13,C,11,0110,1,GS-13,I,15,F,1,1,090823,03.2
TR91,SC,201605,E,21,14,C,11,0110,1,GS-14,K,10,F,1,1,119776,04.6
TR91,SD,201510,K,18,15,J,11,0110,1,GS-15,O,10,F,1,1,158700,37.5
TR91,SA,201510,E,21,14,A,11,0110,1,GS-14,J,20,F,2,1,107325,00.9
TR91,SL,201610,C,17,12,B,11,0110,1,GS-12,G,20,F,2,1,077490,02.0
TR91,SD,201804,J,21,15,J,11,0110,1,GS-15,P,10,F,1,1,164200,37.3
TR91,SC,201605,D,17,,B,11,0110,1,OR-51,J,40,F,2,1,103191,01.7
TR91,SL,201601,E,17,15,E,11,0110,1,GS-15,N,10,F,1,1,145162,10.7
TR91,SL,201508,G,17,14,B,11,0110,1,GS-14,L,15,F,1,1,128790,02.5
TR91,SA,201507,D,17,14,D,11,0110,1,GS-14,K,10,F,1,1,114480,06.0
TR91,SJ,201508,B,13,,B,11,0110,1,OR-51,I,40,F,2,1,098912,02.9
TR91,SD,201804,J,17,,J,11,0110,1,ES-**,Q,**,F,2,1,175644,39.8
TR91,SJ,201508,H,17,14,B,11,0110,1,GS-14,L,20,F,2,1,125213,01.9
TR91,SC,201507,C,13,09,C,11,0110,1,GS-09,E,40,F,2,1,056178,03.0
TR91,SC,201701,D,17,12,B,11,0110,1,GS-12,H,40,F,2,1,085035,02.2
TR91,SC,201701,F,21,,D,11,0110,1,ES-**,O,55,F,1,1,157304,07.2
TR91,SC,201809,G,21,,C,11,0110,1,ES-**,Q,50,F,1,1,179603,03.9
TR91,SC,201701,G,17,15,E,11,0110,1,GS-15,P,10,F,1,1,160300,13.8
TR91,SC,201701,D,17,14,D,11,0110,1,GS-14,K,10,F,1,1,115755,06.3
TR91,SD,201608,K,21,15,J,11,0110,1,GS-15,P,10,F,1,1,160300,36.4
TR91,SC,201701,D,17,09,A,11,0110,1,GS-09,E,40,I,2,1,054972,00.3
TR91,SJ,201809,F,21,,C,11,0110,1,OR-60,S,40,P,2,1,192895,04.0
TR91,SA,201608,D,17,15,D,11,0110,1,GS-15,M,10,F,1,1,132352,07.1
TR91,SD,201501,I,17,15,I,11,0110,1,GS-15,O,10,F,1,1,158700,32.6
TR91,SC,201410,E,21,15,C,11,0110,1,GS-15,O,10,F,1,1,157100,03.2
TR91,SC,201809,D,04,14,C,11,0110,1,GS-14,K,15,F,1,1,114590,03.3
TR91,SD,201501,K,21,15,G,11,0110,1,GS-15,O,10,F,1,1,158700,24.8
TR91,SC,201608,G,21,,F,11,0110,1,SL-00,P,10,F,1,1,168700,18.8
TR91,SL,201809,D,17,14,D,11,0110,1,GS-14,K,10,F,1,1,114590,05.9
TR91,SC,201608,D,17,14,E,11,0110,1,GS-14,K,10,F,1,1,119776,11.9
TR91,SC,201608,G,17,15,E,11,0110,1,GS-15,N,10,F,1,1,145162,11.0
TR91,SC,201608,E,04,15,D,36,0110,1,GS-15,N,10,F,1,1,141461,09.8
TR91,SC,201511,D,13,14,D,11,0110,1,GS-14,J,10,F,1,1,107325,06.4
TR91,SL,201611,F,17,15,F,11,0110,1,GS-15,N,10,F,1,1,145162,15.3
TR91,SL,201611,I,04,,E,11,0110,1,ES-**,P,50,F,1,1,168222,12.3
TR91,SA,201808,F,17,,E,11,0110,1,OR-51,L,10,F,1,1,120118,11.8
TR91,SJ,201808,D,17,14,C,11,0110,1,GS-14,K,20,F,2,1,114590,04.0
TR91,SA,201810,F,17,15,F,11,0110,1,GS-15,P,40,F,2,1,164200,18.0
TR91,SA,201810,F,21,,F,11,0110,1,ES-**,Q,50,F,1,1,172699,16.2
TR91,SC,201501,E,17,14,D,11,0110,1,GS-14,M,10,F,1,1,132368,06.0
TR91,SC,201501,D,13,14,E,11,0110,1,GS-14,L,10,F,1,1,123970,11.9
TR91,SD,201610,K,04,15,J,11,0110,1,GS-15,P,10,F,1,1,160300,38.0
TR91,SA,201509,D,17,,B,11,0110,1,OR-42,F,35,F,1,1,065528,01.9
TR91,SL,201711,D,17,14,C,11,0110,1,GS-14,K,10,F,1,1,112021,03.7
TR91,SC,201711,E,17,15,D,11,0110,1,GS-15,N,15,F,1,1,149337,05.0
TR91,SL,201812,I,17,15,I,11,0110,1,GS-15,P,10,F,1,1,164200,32.0
TR91,SD,201812,K,21,14,I,11,0110,1,GS-14,N,10,F,1,1,148967,30.8
TR91,SC,201812,I,04,,F,11,0110,1,OR-70,V,10,F,1,1,240508,19.4
TR91,SA,201901,D,21,14,C,11,0110,1,GS-14,L,10,F,1,1,126049,03.3
TR91,SL,201902,E,17,15,F,11,0110,1,GS-15,O,15,F,1,1,156228,15.5
TR91,SA,201902,J,17,,E,11,0110,1,ES-**,O,55,F,1,1,150000,13.2
TR91,SC,201902,F,17,15,F,11,0110,1,GS-15,Z,10,F,1,1,,15.7
TR91,SA,201903,H,21,,E,11,0110,1,OR-60,S,10,F,1,1,195530,10.8
TR91,SA,201903,F,17,15,E,11,0110,1,GS-15,P,10,F,1,1,160822,11.9
TR91,SC,201907,C,13,11,C,11,0110,1,GS-11,G,40,F,2,1,071901,03.8
TR91,SD,201906,K,21,,H,11,0110,1,SL-00,Q,10,F,1,1,174052,27.9
TR91,SA,201906,H,21,15,E,11,0110,1,GS-15,P,10,F,1,1,166500,12.8
TR91,SL,201907,D,17,14,C,11,0110,1,GS-14,K,15,F,1,1,117191,04.5
TR91,SC,201908,E,21,15,D,11,0110,1,GS-15,P,10,F,1,1,160822,08.9
TR91,SL,201908,F,17,13,C,11,0110,1,GS-13,J,15,F,1,1,102477,04.8
TR91,SC,201908,F,21,15,E,11,0110,1,GS-15,P,10,F,1,1,166500,14.9
TR91,SC,201908,E,18,,D,11,0110,1,OR-51,K,10,F,1,1,117128,06.8
TR91,SL,201909,G,04,14,F,11,0110,1,GS-14,N,10,F,1,1,144538,18.5
TR91,SL,201909,E,17,13,D,11,0110,1,GS-13,I,10,F,1,1,099172,07.1
TR91,SA,201909,C,17,,D,11,0110,1,OR-51,H,10,F,1,1,089531,06.7
TR93,SC,201412,H,17,15,C,11,0110,1,GS-15,O,10,F,1,1,157100,03.1
TR93,SD,201412,K,14,,J,36,0110,1,IR-FM,N,10,F,1,1,143141,42.2
TR93,SC,201603,D,13,12,D,49,0110,1,GS-12,G,10,F,1,1,078114,06.8
TR93,SD,201701,K,17,12,E,11,0110,1,GS-12,H,10,F,1,1,087821,12.7
TR93,SD,201609,J,17,13,E,48,0110,1,GS-13,K,10,F,1,1,116203,12.3
TR93,SC,201501,D,17,14,D,48,0110,1,GS-14,K,10,F,1,1,117443,05.8
TR93,SC,201502,F,17,14,C,11,0110,1,GS-14,M,10,F,1,1,139523,03.3
TR93,SD,201802,K,17,13,E,13,0110,1,GS-13,K,10,F,1,1,116066,12.3
TR93,SC,201802,D,13,14,D,36,0110,1,GS-14,L,10,F,1,1,125957,07.4
TR93,SD,201512,J,17,13,I,47,0110,1,GS-13,J,10,F,1,1,108507,30.9
TR93,SC,201801,D,13,14,D,06,0110,1,GS-14,M,10,F,1,1,133314,05.7
TR93,SC,201606,J,21,14,E,06,0110,1,GS-14,M,10,F,1,1,137385,13.4
TR93,SD,201712,K,17,14,G,48,0110,1,GS-14,M,10,F,1,1,136882,23.0
TR93,SC,201712,E,13,12,D,11,0110,1,GS-12,I,10,F,1,1,093008,09.3
TR93,SA,201811,D,04,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.4
TR93,SD,201712,K,17,14,F,11,0110,1,GS-14,N,10,F,1,1,145629,17.8
TR93,SC,201709,F,17,14,D,11,0110,1,GS-14,M,10,F,1,1,130692,06.2
TR93,SD,201805,J,04,14,H,25,0110,1,GS-14,N,10,F,1,1,148108,25.3
TR93,SC,201705,G,17,14,E,06,0110,1,GS-14,O,10,F,1,1,158312,10.3
TR93,SD,201705,K,21,14,H,36,0110,1,GS-14,O,10,F,1,1,150349,29.4
TR93,SD,201705,J,21,13,D,48,0110,1,GS-13,J,10,F,1,1,100118,08.7
TR93,SD,201705,J,17,14,I,11,0110,1,GS-14,N,10,F,1,1,145629,33.0
TR93,SD,201510,K,17,13,G,36,0110,1,GS-13,L,10,F,1,1,122346,24.8
TR93,SA,201804,E,21,14,D,11,0110,1,GS-14,L,10,F,1,1,126049,05.7
TR93,SD,201605,K,21,13,H,36,0110,1,GS-13,L,10,F,1,1,124037,25.3
TR93,SD,201507,K,04,13,D,11,0110,1,GS-13,I,10,F,1,1,093851,07.1
TR93,SD,201801,J,17,,E,17,0110,1,IR-FM,M,10,F,1,1,132478,10.3
TR93,SD,201804,J,21,14,I,17,0110,1,GS-14,N,10,F,1,1,148096,33.6
TR93,SD,201410,K,17,13,H,11,0110,1,GS-13,K,10,F,1,1,116901,25.6
TR93,SA,201608,C,13,12,B,11,0110,1,GS-12,G,15,F,1,1,077490,02.3
TR93,SC,201509,E,04,14,C,17,0110,1,GS-14,N,15,F,1,1,140511,03.0
TR93,SC,201602,D,04,14,C,25,0110,1,GS-14,L,10,F,1,1,120170,03.5
TR93,SA,201602,C,13,11,B,11,0110,1,GS-11,F,15,F,1,1,064650,01.8
TR93,SF,201812,J,04,,F,36,0110,1,IR-FM,O,10,F,1,1,153510,15.8
TR93,SC,201812,G,17,14,D,34,0110,1,GS-14,M,10,F,1,1,137765,09.7
TR93,SD,201812,K,21,14,G,06,0110,1,GS-14,O,10,F,1,1,151698,23.1
TR93,SC,201901,D,04,12,B,11,0110,1,GS-12,H,15,F,1,1,081548,01.9
TR93,SD,201901,K,17,14,J,11,0110,1,GS-14,N,10,F,1,1,148967,52.4
TR93,SC,201902,E,17,14,F,36,0110,1,GS-14,N,10,F,1,1,140679,15.8
TR93,SD,201903,K,17,13,H,06,0110,1,GS-13,M,10,F,1,1,131064,27.7
TR93,SC,201904,G,17,13,D,11,0110,1,GS-13,K,10,F,1,1,112393,06.7
TR93,SD,201904,K,17,14,I,48,0110,1,GS-14,L,10,F,1,1,129729,31.3
TR93,SD,201906,K,21,13,H,06,0110,1,GS-13,M,10,F,1,1,131064,28.3
TR93,SD,201905,K,17,13,D,06,0110,1,GS-13,K,10,F,1,1,117622,08.7
TR93,SD,201906,K,21,13,J,25,0110,1,GS-13,L,10,F,1,1,127874,37.3
TR93,SD,201908,K,13,15,J,11,0110,1,GS-15,P,10,F,1,1,166500,36.2
TR93,SD,201908,K,13,14,I,11,0110,1,GS-14,O,10,F,1,1,152352,34.6
TRAD,SA,201903,G,17,14,F,11,0110,1,GS-14,N,10,F,1,1,148445,15.8
TRAJ,SA,201806,E,04,,D,11,0110,1,NB-05,L,15,F,1,1,126683,07.2
TRAJ,SA,201504,G,18,,D,11,0110,1,NB-07,V,10,F,1,1,244430,09.2
TRAJ,SD,201609,K,21,,H,11,0110,1,NB-06,S,10,F,1,1,196876,27.0
TRAJ,SC,201502,H,21,,E,11,0110,1,NB-06,R,10,F,1,1,189798,13.1
TRAJ,SC,201512,G,21,,B,11,0110,1,NB-06,P,15,F,1,1,169229,01.3
TRAJ,SJ,201512,F,21,,B,11,0110,1,NB-05,M,20,I,2,1,130083,02.8
TRAJ,SC,201506,H,21,,B,11,0110,1,NB-06,R,40,F,2,1,189798,01.4
TRAJ,SC,201811,B,04,,B,11,0110,1,NB-03,E,15,F,1,1,058386,02.2
TRAJ,SC,201701,C,13,,C,11,0110,1,NB-05,I,10,F,1,1,096587,03.0
TRAJ,SD,201701,J,18,,H,11,0110,1,NB-06,T,10,F,1,1,200813,25.7
TRAJ,SD,201801,K,22,,J,11,0110,1,NB-06,T,30,F,1,1,204829,43.4
TRAJ,SA,201503,D,21,,C,11,0110,1,NB-06,P,10,F,1,1,163281,04.8
TRAJ,SA,201805,F,21,,D,11,0110,1,NB-06,S,10,F,1,1,191855,09.8
TRAJ,SJ,201708,E,21,,C,11,0110,1,NB-06,P,40,F,2,1,168025,03.9
TRAJ,SD,201510,J,21,,I,11,0110,1,NB-06,T,10,F,1,1,205679,32.6
TRAJ,SA,201510,E,21,,D,11,0110,1,NB-06,O,10,F,1,1,159857,05.0
TRAJ,SC,201610,F,22,,D,11,0110,1,NB-06,T,15,F,1,1,211640,08.0
TRAJ,SA,201410,E,21,,B,11,0110,1,NB-05,O,40,F,2,1,154700,01.9
TRAJ,SC,201509,K,21,,G,11,0110,1,NB-06,O,20,P,2,1,154582,24.3
TRAJ,SA,201610,G,22,,E,11,0110,1,NB-06,R,10,F,1,1,180182,10.3
TRAJ,SD,201711,J,21,,H,11,0110,1,NB-08,W,10,F,1,1,272100,26.3
TRAJ,SC,201812,E,04,,D,11,0110,1,NB-06,Q,10,I,2,1,177666,05.2
TRAJ,SD,201902,K,21,,F,11,0110,1,NB-06,T,10,F,1,1,204829,18.0
TRAJ,SC,201903,E,21,,D,11,0110,1,NB-06,Q,10,F,1,1,173914,05.8
TRAJ,SD,201904,J,21,,H,11,0110,1,NB-07,W,10,F,1,1,263788,27.9
TRAJ,SJ,201908,F,21,,C,11,0110,1,NB-06,R,40,F,2,1,182548,03.9
TRAJ,SC,201909,B,04,,C,11,0110,1,NB-03,E,10,F,1,1,057425,03.0
TRFD,SA,201504,D,13,14,D,11,0110,1,GS-14,K,10,F,1,1,110902,09.7
TRFD,SA,201606,F,04,14,D,11,0110,1,GS-14,N,10,F,1,1,141555,05.1
TRFD,SA,201909,G,21,13,D,24,0110,1,GS-13,L,10,F,1,1,128920,07.0
VATA,SC,201609,G,21,13,D,12,0110,1,GS-13,I,42,P,2,1,095704,06.7
VATA,SD,201803,K,21,15,D,06,0110,1,GS-15,P,48,F,2,1,164200,09.2
VATA,SC,201802,I,21,13,D,25,0110,1,GS-13,L,42,P,2,1,122121,08.3
VATA,SD,201411,K,21,13,H,25,0110,1,GS-13,K,10,P,2,1,117447,25.4
