AGYSUB,ACC,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,STEMOCC,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
HSAB,AC,202002,C,13,13,C,11,0110,1,GS-13,J,0110,15,F,1,1,102663,03.1
HSAB,AA,202204,C,13,13,D,11,0110,1,GS-13,J,0110,10,F,1,1,106823,05.2
HSAB,AA,202307,D,17,13,C,11,0110,1,GS-13,K,0110,10,F,1,1,112015,04.7
HSAB,AC,202003,F,21,13,B,11,0110,1,GS-13,K,0110,15,F,1,1,116353,02.7
HSAB,AD,202306,J,13,14,A,11,0110,1,GS-14,M,0110,30,F,1,1,132368,00.8
HSAB,AC,202112,F,21,13,A,24,0110,1,GS-13,L,0110,15,F,1,1,120972,00.0
HSAB,AC,202301,D,17,13,A,24,0110,1,GS-13,K,0110,15,F,1,1,112015,00.0
HSAB,AA,201911,E,17,15,D,11,0110,1,GS-15,M,0110,10,F,1,1,137849,09.9
HSAC,AC,202301,F,17,14,A,11,0110,1,GS-14,O,0110,10,F,1,1,150016,00.0
HSAC,AC,201912,D,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,083398,00.0
HSAC,AC,202211,D,17,11,D,11,0110,1,GS-11,H,0110,15,F,1,1,089936,06.3
HSAC,AC,202302,F,17,14,D,11,0110,1,GS-14,N,0110,15,F,1,1,141192,07.5
HSAC,AC,202107,E,17,09,A,11,0110,1,GS-09,F,0110,15,F,1,1,060129,00.0
HSAC,AA,202204,E,21,14,D,11,0110,1,GS-14,N,0110,10,F,1,1,143064,06.0
HSAC,AC,202105,D,17,13,B,11,0110,1,GS-13,J,0110,15,F,1,1,103690,02.9
HSAC,AC,202105,C,13,11,B,11,0110,1,GS-11,H,0110,15,F,1,1,087304,02.4
HSAC,AC,201910,B,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,083398,00.0
HSAC,AC,201911,C,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,083398,00.0
HSAC,AC,202101,E,17,12,B,55,0110,1,GS-12,H,0110,15,F,1,1,080836,01.1
HSAC,AC,202208,B,17,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,074950,01.4
HSAC,AC,202104,C,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072750,00.0
HSAC,AC,202301,C,04,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
HSBB,AC,202101,J,22,15,H,11,0110,1,GS-15,Q,0110,15,F,1,1,172500,29.0
HSBB,AC,202003,E,17,14,E,11,0110,1,GS-14,L,0110,15,F,1,1,121316,10.9
HSBB,AC,202208,E,17,15,D,11,0110,1,GS-15,O,0110,10,F,1,1,153434,07.3
HSBB,AC,202102,E,17,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,103690,00.0
HSBC,AD,202110,E,17,,A,51,0110,1,SV-I,I,0110,38,F,1,1,099254,00.0
HSBC,AD,202208,F,17,,E,48,0110,1,SV-J,M,0110,38,F,1,1,136804,10.4
HSBC,AD,202202,D,17,,D,51,0110,1,SV-I,L,0110,38,F,1,1,125423,07.5
HSBC,AD,202308,D,13,,D,51,0110,1,SV-H,I,0110,38,F,1,1,094199,08.5
HSBC,AD,202201,C,17,,A,51,0110,1,SV-H,J,0110,38,F,1,1,100000,00.0
HSBC,AD,202106,C,12,,A,51,0110,1,SV-G,F,0110,38,F,1,1,065892,00.4
HSBD,AC,201912,E,21,12,A,11,0110,1,GS-12,J,0110,15,F,1,1,108422,00.0
HSBD,AA,202006,E,17,12,E,11,0110,1,GS-12,J,0110,10,F,1,1,106483,10.3
HSBD,AC,201911,D,17,11,A,11,0110,1,GS-11,F,0110,15,F,1,1,069581,00.0
HSBD,AC,202308,C,14,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
HSCA,AC,202306,D,17,13,A,44,0110,1,GS-13,K,0110,15,F,1,1,110798,00.0
HSCB,AC,202107,E,13,14,D,11,0110,1,GS-14,L,0110,10,F,1,1,122530,09.8
HSCB,AA,202003,E,17,13,E,11,0110,1,GS-13,L,0110,10,F,1,1,123198,13.5
HSCB,AC,202003,D,17,12,D,11,0110,1,GS-12,J,0110,10,F,1,1,100727,09.5
HSCB,AA,202008,E,17,14,D,11,0110,1,GS-14,L,0110,10,F,1,1,121316,09.5
HSCB,AA,202012,E,04,14,D,11,0110,1,GS-14,M,0110,15,F,1,1,133447,09.0
HSCB,AC,202003,F,17,12,D,11,0110,1,GS-12,I,0110,10,F,1,1,097848,07.8
HSCB,AC,202003,E,17,14,D,11,0110,1,GS-14,L,0110,10,F,1,1,121316,08.5
HSCB,AA,202309,D,17,14,D,11,0110,1,GS-14,M,0110,10,F,1,1,132368,06.7
HSCB,AC,202304,C,17,12,B,11,0110,1,GS-12,I,0110,15,F,1,1,094199,01.6
HSCB,AC,202204,I,13,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,126233,00.0
HU03,AC,202303,E,13,12,A,42,0110,1,GS-12,I,0110,15,F,1,1,090893,00.0
HU03,AC,202308,C,17,09,A,13,0110,1,GS-09,F,0110,15,F,1,1,060314,00.0
HU06,AC,202005,E,17,09,A,48,0110,1,GS-09,E,0110,15,F,1,1,057025,00.0
HU06,AC,202007,C,17,09,A,48,0110,1,GS-09,E,0110,15,F,1,1,057025,00.0
HU06,AC,202209,D,17,09,A,48,0110,1,GS-09,E,0110,15,F,1,1,059192,00.0
HU06,AC,202209,B,04,09,A,48,0110,1,GS-09,E,0110,15,F,1,1,059192,00.0
HU08,AC,202107,C,17,09,A,08,0110,1,GS-09,E,0110,15,F,1,1,058585,00.0
HU08,AC,202108,E,13,09,A,08,0110,1,GS-09,E,0110,15,F,1,1,058585,00.0
HU09,AC,202204,C,17,09,A,06,0110,1,GS-09,F,0110,15,F,1,1,067226,00.0
HUMM,AA,202307,G,17,13,E,11,0110,1,GS-13,M,0110,10,F,1,1,134416,10.5
HUMM,AC,202202,F,21,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,126233,00.0
HUMM,AC,202301,D,17,14,A,11,0110,1,GS-14,N,0110,15,F,1,1,145604,00.0
HURR,AA,202112,F,17,14,F,11,0110,1,GS-14,M,0110,10,F,1,1,130698,16.5
HURR,AC,202201,C,13,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,074950,02.3
HURR,AD,202005,C,17,12,B,11,0110,1,GS-12,H,0110,32,F,1,1,086335,01.8
HURR,AC,202002,E,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,133465,00.0
HURR,AC,202010,D,21,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,102663,00.0
HURR,AC,202305,D,04,13,A,36,0110,1,GS-13,I,0110,15,F,1,1,098496,00.0
HURR,AC,202110,F,21,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,103690,00.0
HURR,AC,202201,D,13,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
HURR,AC,202208,F,21,13,A,09,0110,1,GS-13,J,0110,15,F,1,1,105743,00.0
HURR,AC,202304,E,17,14,E,11,0110,1,GS-14,M,0110,15,F,1,1,132368,10.3
HURR,AC,202305,B,04,09,A,13,0110,1,GS-09,F,0110,15,F,1,1,060314,00.0
HURR,AC,202305,E,04,14,A,06,0110,1,GS-14,P,0110,15,F,1,1,168018,00.0
HUTT,AA,202003,H,17,14,F,11,0110,1,GS-14,M,0110,10,F,1,1,137491,15.4
HUTT,AA,202003,E,21,14,C,11,0110,1,GS-14,L,0110,10,F,1,1,121316,04.1
HUTT,AA,202212,F,21,14,C,11,0110,1,GS-14,M,0110,10,F,1,1,138856,03.3
HUTT,AC,202211,E,17,14,A,11,0110,1,GS-14,O,0110,15,F,1,1,151479,00.0
IN01,AC,202201,K,17,15,J,11,0110,1,GS-15,Q,0110,20,I,2,1,176300,36.9
IN01,AA,202004,E,17,13,E,11,0110,1,GS-13,M,0110,10,F,1,1,133465,11.7
IN01,AC,202207,H,21,15,A,11,0110,1,GS-15,N,0110,15,F,1,1,148484,00.0
IN05,AC,202108,C,17,12,A,56,0110,1,GS-12,G,0110,15,F,1,1,077488,00.0
IN05,AC,202209,K,21,14,J,11,0110,1,GS-14,P,0110,10,F,1,1,164102,42.1
IN05,AC,202209,F,13,12,A,08,0110,1,GS-12,J,0110,15,F,1,1,102075,00.0
IN07,AC,201910,J,17,14,I,08,0110,1,GS-14,N,0110,20,P,2,1,148794,33.8
IN07,AA,202201,E,13,11,E,06,0110,1,GS-11,G,0110,10,F,1,1,079792,10.6
IN07,AC,201911,C,17,12,A,08,0110,1,GS-12,H,0110,15,F,1,1,081451,00.0
IN07,AC,202104,D,17,11,A,49,0110,1,GS-11,F,0110,15,F,1,1,064649,00.0
IN07,AD,202105,B,17,09,A,24,0110,1,GS-09,F,0110,35,F,1,1,060129,00.0
IN07,AC,202106,C,17,11,A,49,0110,1,GS-11,F,0110,15,F,1,1,064649,00.0
IN07,AD,202304,B,17,09,A,32,0110,1,GS-09,E,0110,35,F,1,1,058226,00.0
IN07,AC,202307,E,21,12,A,08,0110,1,GS-12,I,0110,15,F,1,1,091753,00.0
IN07,AC,202307,D,13,12,A,08,0110,1,GS-12,I,0110,15,F,1,1,091753,00.0
IN08,AC,202306,C,21,12,A,08,0110,1,GS-12,I,0110,15,F,1,1,091753,00.0
IN08,AC,202308,I,21,12,A,08,0110,1,GS-12,I,0110,20,F,2,1,091753,00.0
IN08,AC,202008,I,21,12,A,51,0110,1,GS-12,H,0110,20,F,2,1,086335,00.0
IN08,AC,202009,G,21,11,A,51,0110,1,GS-11,I,0110,20,F,2,1,093638,00.0
IN08,AC,202108,D,14,12,A,51,0110,1,GS-12,H,0110,20,F,2,1,087198,00.0
IN08,AC,202211,G,17,11,A,51,0110,1,GS-11,I,0110,15,F,1,1,097430,00.0
IN08,AC,202306,C,17,09,A,08,0110,1,GS-09,F,0110,20,F,2,1,065379,00.0
IN08,AD,202307,C,21,12,A,08,0110,1,GS-12,I,0110,40,F,2,1,091753,00.0
IN08,AC,202307,C,18,11,A,08,0110,1,GS-11,G,0110,20,F,2,1,076551,00.0
IN15,AA,202107,H,17,14,F,53,0110,1,GS-14,O,0110,10,F,1,1,155062,16.8
IN27,AC,202001,H,21,14,E,51,0110,1,GS-14,M,0110,10,F,1,1,133447,11.7
IN27,AA,202205,G,13,14,G,51,0110,1,GS-14,N,0110,10,F,1,1,143064,21.9
IN27,AA,202201,E,17,13,E,06,0110,1,GS-13,N,0110,10,F,1,1,141064,14.3
IN27,AC,202207,G,17,11,A,48,0110,1,GS-11,G,0110,10,F,1,1,078878,00.0
IN27,AC,202304,D,13,11,A,08,0110,1,GS-11,G,0110,10,F,1,1,076551,00.0
IN27,AC,202007,D,17,12,C,51,0110,1,GS-12,H,0110,10,F,1,1,089213,04.1
IN27,AC,202103,I,21,13,A,22,0110,1,GS-13,I,0110,15,F,1,1,092143,00.0
MC00,AA,202103,G,21,,D,11,0110,1,ES-**,S,0110,50,F,1,1,199300,08.4
MC00,AC,202008,C,17,13,C,11,0110,1,GS-13,J,0110,10,F,1,1,102663,04.1
MC00,AC,201912,F,17,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,115699,00.0
MC00,AC,202008,J,21,15,A,11,0110,1,GS-15,Q,0110,15,F,1,1,170800,00.0
MC00,AC,202009,D,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,086335,00.0
MC00,AC,202108,D,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072750,00.0
MC00,AC,202111,D,17,11,A,11,0110,1,GS-11,H,0110,15,F,1,1,084879,00.0
MC00,AC,202302,G,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
MC00,AC,202301,C,17,11,A,11,0110,1,GS-11,H,0110,15,F,1,1,086450,00.0
MI00,AC,202006,E,21,,B,11,0110,1,MC-3B,L,0110,15,F,1,1,125000,01.5
MI00,AC,201910,E,21,,C,11,0110,1,MC-4A,L,0110,15,F,1,1,129000,03.8
MI00,AC,202202,D,17,,D,11,0110,1,MC-3B,N,0110,15,F,1,1,145799,07.5
MI00,AC,202003,E,17,,A,11,0110,1,MC-3B,M,0110,15,F,1,1,137500,00.0
MI00,AC,202007,J,21,,A,11,0110,1,MC-2D,R,0110,15,F,1,1,185143,00.0
MI00,AC,202103,G,21,,A,11,0110,1,MC-2C,S,0110,15,F,1,1,195482,00.0
NF00,AC,202309,C,13,13,C,51,0110,1,GS-13,N,0110,15,F,1,1,141884,04.3
NF00,AC,202301,C,18,12,B,51,0110,1,GS-12,I,0110,15,F,1,1,094199,02.3
NU00,AD,202302,I,18,13,F,24,0110,1,GG-13,L,0110,38,F,1,1,123216,15.8
NU00,AD,202305,J,21,15,E,24,0110,1,GG-15,P,0110,38,F,1,1,166079,13.1
NU00,AD,202203,E,17,13,D,24,0110,1,GG-13,L,0110,38,F,1,1,121065,09.8
NU00,AD,202204,D,14,13,E,24,0110,1,GG-13,J,0110,38,F,1,1,106823,10.3
NV22,AC,202005,G,21,14,C,51,0110,1,GS-14,L,0110,15,F,1,1,121316,03.8
NV22,AC,202305,H,17,14,A,51,0110,1,GS-14,O,0110,15,F,1,1,150016,00.0
NV25,AC,202010,H,04,14,A,51,0110,1,GS-14,J,0110,15,F,1,1,108328,00.0
OM00,AC,202107,C,17,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,122530,00.0
OM00,AC,202201,D,17,14,A,11,0110,1,GS-14,P,0110,15,F,1,1,164102,00.0
OM00,AC,202210,D,17,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,116788,00.0
OM00,AC,202303,D,21,12,A,22,0110,1,GS-12,I,0110,15,F,1,1,096636,00.0
OM00,AC,202305,C,13,11,A,51,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
SB00,AC,202006,F,13,14,B,11,0110,1,GS-14,L,0110,10,F,1,1,125360,01.8
SB00,AC,202007,I,17,14,D,11,0110,1,GS-14,O,0110,10,F,1,1,157709,09.1
SB00,AA,202209,G,17,13,E,11,0110,1,GS-13,K,0110,10,F,1,1,113944,10.4
SB00,AC,202203,D,14,11,B,11,0110,1,GS-11,G,0110,10,F,1,1,079945,02.9
SB00,AD,202302,D,17,,A,11,0110,1,AD-00,K,0110,48,F,2,1,119319,00.0
SB00,AD,202106,D,04,,A,11,0110,1,AD-00,J,0110,48,F,2,1,104641,00.0
SB00,AD,202204,B,13,,A,11,0119,3,AD-00,G,XXXX,48,F,2,1,077447,00.0
SE00,AC,202109,E,17,,A,11,0110,1,SK-13,N,0110,15,F,1,1,149204,00.0
SE00,AC,202104,H,21,,F,11,0110,1,SO-01,U,0110,10,F,1,1,229450,16.8
SE00,AC,202201,H,21,,F,11,0110,1,SK-14,R,0110,10,F,1,1,189905,18.3
SE00,AC,202202,D,13,,A,11,0110,1,SK-12,M,0110,15,F,1,1,134223,00.0
SE00,AD,202101,E,17,,D,11,0110,1,SK-14,R,0110,40,F,2,1,184000,08.3
SE00,AC,202012,F,17,,E,53,0110,1,SK-17,U,0110,15,F,1,1,220491,10.0
SE00,AD,202107,F,21,,A,11,0110,1,SK-14,R,0110,40,F,2,1,184000,00.0
SE00,AC,202003,D,17,,A,11,0110,1,SK-16,T,0110,15,F,1,1,203319,00.0
SE00,AC,202007,E,21,,D,11,0110,1,SK-12,I,0110,10,F,1,1,095470,05.0
SE00,AC,202307,D,17,,A,11,0110,1,SK-12,L,0110,15,F,1,1,125203,00.0
SE00,AC,202201,D,13,,D,11,0110,1,SK-12,M,0110,10,F,1,1,134223,07.5
SE00,AD,202208,D,21,,A,11,0110,1,SK-14,P,0110,40,F,2,1,163000,00.0
SE00,AC,202006,D,17,,C,11,0110,1,SK-12,I,0110,15,F,1,1,095470,03.7
SE00,AC,202009,F,21,,D,11,0110,1,SK-14,R,0110,15,F,1,1,183270,05.2
SE00,AC,202305,G,21,,D,11,0110,1,SK-14,T,0110,10,F,1,1,207819,07.0
SE00,AC,202107,C,17,,C,11,0110,1,SK-12,J,0110,15,F,1,1,105061,03.0
SE00,AC,202212,F,17,,A,11,0110,1,SK-14,S,0110,15,F,1,1,198187,00.0
SE00,AC,202004,C,13,,C,11,0110,1,SK-12,J,0110,10,F,1,1,105061,03.3
SE00,AC,202304,H,21,,C,25,0110,1,SK-14,T,0110,10,F,1,1,205560,03.4
SE00,AD,201911,E,21,,D,11,0110,1,SK-14,R,0110,40,F,2,1,184000,07.0
SE00,AD,202006,G,21,,A,11,0110,1,SK-14,R,0110,40,I,2,1,184000,00.0
SE00,AD,202006,D,17,,A,11,0110,1,SK-14,P,0110,40,F,2,1,163000,00.0
SE00,AD,202006,E,17,,A,11,0110,1,SK-14,P,0110,40,F,2,1,163000,00.0
SE00,AD,202006,C,21,,A,11,0110,1,SK-14,P,0110,40,F,2,1,163000,00.0
SE00,AD,202008,D,17,,A,11,0110,1,SK-14,P,0110,40,F,2,1,163000,00.0
SE00,AC,202307,B,13,,B,11,0110,1,SK-11,I,0110,10,F,1,1,097778,02.8
SE00,AC,202008,D,21,,A,48,0110,1,SK-11,H,0110,15,F,1,1,081393,00.0
SE00,AD,202008,E,21,,C,11,0110,1,SK-14,R,0110,40,F,2,1,184000,03.1
SE00,AD,202104,F,17,,F,11,0110,1,SK-14,R,0110,40,F,2,1,184000,16.3
SE00,AC,202102,B,13,,A,11,0110,1,SK-12,I,0110,15,F,1,1,095470,00.0
SE00,AD,202103,G,21,,E,17,0110,1,SK-14,P,0110,40,F,2,1,168757,12.4
SE00,AD,202107,F,21,,A,18,0110,1,ED-00,P,0110,48,I,2,1,163495,00.0
SE00,AD,202108,C,18,,A,04,0110,1,SK-14,N,0110,40,F,2,1,146397,00.0
SE00,AD,202110,C,17,,A,42,0110,1,SK-14,O,0110,40,F,2,1,157453,00.0
SE00,AD,202110,D,13,,A,42,0110,1,SK-14,O,0110,40,F,2,1,157453,00.0
SE00,AC,202111,D,21,,C,11,0110,1,SK-14,R,0110,15,F,1,1,184000,03.7
SE00,AC,202112,E,13,,C,17,0110,1,SK-14,R,0110,15,F,1,1,181335,03.0
SE00,AC,202202,G,13,,C,11,0110,1,SK-14,R,0110,15,F,1,1,189905,03.0
SE00,AC,202203,C,21,,C,11,0110,1,SK-14,R,0110,15,F,1,1,184000,03.0
SE00,AC,202205,F,21,,C,11,0110,1,SK-14,R,0110,15,F,1,1,184000,03.0
SE00,AC,202205,H,21,,C,11,0110,1,SK-14,R,0110,15,F,1,1,184000,03.0
SE00,AC,202307,C,17,,C,11,0110,1,SK-14,R,0110,15,F,1,1,184100,03.0
SE00,AC,202206,D,21,,A,11,0110,1,SK-14,P,0110,15,F,1,1,164311,00.0
SE00,AD,202206,C,13,,C,06,0110,1,SK-14,P,0110,40,F,2,1,166910,03.0
SE00,AC,202206,C,17,,A,11,0110,1,SK-14,P,0110,15,F,1,1,164311,00.0
SE00,AD,202207,E,21,,A,06,0110,1,ED-00,R,0110,48,I,2,1,188414,00.0
SE00,AD,202207,D,17,,B,11,0110,1,SK-14,P,0110,40,F,2,1,164311,02.9
SE00,AC,202208,D,21,,A,29,0110,1,SK-14,N,0110,15,F,1,1,147846,00.0
SE00,AD,202208,D,21,,C,11,0110,1,SK-14,P,0110,40,F,2,1,164311,03.0
SE00,AD,202208,E,21,,A,11,0110,1,SK-14,R,0110,40,F,2,1,185481,00.0
SE00,AD,202208,D,21,,C,11,0110,1,SK-14,P,0110,40,F,2,1,164311,03.0
SE00,AD,202208,D,21,,A,11,0110,1,SK-14,P,0110,40,F,2,1,164311,00.0
SE00,AD,202208,E,17,,C,11,0110,1,SK-14,P,0110,40,F,2,1,164311,03.0
SE00,AC,202208,H,21,,A,17,0110,1,SK-14,R,0110,10,F,1,1,182167,00.0
SE00,AD,202208,E,21,,A,18,0110,1,ED-00,R,0110,48,I,2,1,180650,00.0
SE00,AC,202209,G,21,,C,36,0110,1,SK-14,S,0110,15,F,1,1,190459,03.0
SE00,AD,202210,F,21,,A,11,0110,1,ED-00,R,0110,48,I,2,1,185471,00.0
SE00,AC,202303,D,21,,C,11,0110,1,SK-14,S,0110,15,F,1,1,198187,03.0
SE00,AC,202304,G,21,,C,06,0110,1,SK-16,U,0110,15,F,1,1,232685,03.0
SE00,AD,202305,E,21,,C,11,0110,1,SK-14,T,0110,40,F,2,1,207819,03.0
SE00,AC,202306,F,21,,C,36,0110,1,SK-14,T,0110,15,F,1,1,213575,03.0
SE00,AD,202306,D,21,,A,11,0110,1,SK-14,R,0110,40,F,2,1,184100,00.0
SE00,AD,202307,E,21,,A,11,0110,1,SK-14,T,0110,40,F,2,1,207819,00.0
SE00,AC,202307,D,17,,C,11,0110,1,SK-12,M,0110,15,F,1,1,133815,03.0
SE00,AC,202307,D,21,,C,08,0110,1,SK-14,Q,0110,15,F,1,1,179320,03.0
SE00,AC,202308,E,13,,C,11,0110,1,SK-14,T,0110,15,F,1,1,207819,03.0
SE00,AD,202308,E,17,,A,11,0110,1,SK-14,R,0110,40,F,2,1,184100,00.0
SE00,AD,202308,D,21,,C,11,0110,1,SK-14,T,0110,40,F,2,1,207819,03.0
SE00,AC,202308,D,21,,C,11,0110,1,SK-14,R,0110,15,F,1,1,184100,03.0
SE00,AC,202308,C,21,,A,11,0110,1,SK-14,R,0110,15,F,1,1,184100,00.0
SE00,AC,202308,C,21,,C,06,0110,1,SK-14,T,0110,15,F,1,1,200302,03.0
SE00,AD,202308,D,21,,A,11,0110,1,SK-14,T,0110,40,F,2,1,207819,00.0
SE00,AC,202309,D,17,,A,11,0110,1,SK-14,R,0110,15,F,1,1,184100,00.0
SE00,AC,202205,E,21,,C,11,0110,1,SK-14,R,0110,15,F,1,1,185481,03.0
SK00,AC,202001,E,13,13,B,24,0110,1,GS-13,J,0110,10,F,1,1,109508,02.3
SK00,AE,202109,E,17,,D,24,0110,1,ES-**,P,0110,50,F,1,1,169725,07.9
SK00,AC,202202,D,17,13,C,24,0110,1,GS-13,J,0110,10,F,1,1,106823,03.1
SK00,AC,202201,G,17,15,E,24,0110,1,GS-15,Q,0110,10,F,1,1,173232,13.3
SK00,AC,202210,C,17,12,B,24,0110,1,GS-12,H,0110,15,F,1,1,089834,02.9
SK00,AC,202004,J,21,11,A,24,0110,1,GS-11,G,0110,15,F,1,1,072030,00.0
SK00,AC,202111,F,21,13,A,24,0110,1,GS-13,L,0110,15,F,1,1,120972,00.0
SK00,AC,202208,F,17,13,A,24,0110,1,GS-13,J,0110,15,F,1,1,106823,00.0
ST00,AC,202109,E,17,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,126614,00.0
ST00,AC,202201,F,17,15,A,11,0110,1,GS-15,O,0110,15,F,1,1,158383,00.0
ST00,AC,202306,G,21,15,D,11,0110,1,GS-15,Q,0110,15,F,1,1,171268,09.4
ST00,AA,202003,D,13,14,C,11,0110,1,GS-14,L,0110,10,F,1,1,121316,04.8
ST00,AC,202107,C,13,09,A,11,0110,1,GS-09,F,0110,15,F,1,1,060129,00.0
ST00,AC,202110,C,04,09,A,11,0110,1,GS-09,F,0110,15,F,1,1,060129,00.0
ST00,AD,202207,D,21,14,A,11,0110,1,GG-14,L,0110,48,F,2,1,126233,00.0
ST00,AD,202209,E,21,15,A,11,0110,1,GS-15,Q,0110,44,F,2,1,173232,00.0
ST00,AC,202301,E,13,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,130683,00.0
ST00,AD,202201,F,21,14,F,11,0110,1,GG-14,O,0110,48,F,2,1,155687,15.5
SZ00,AC,202309,F,17,13,F,11,0110,1,GS-13,K,0110,15,F,1,1,115749,15.4
SZ00,AC,202202,C,17,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,110798,00.0
SZ00,AD,202101,E,21,13,A,17,0110,1,GS-13,J,0110,40,I,2,1,102188,00.0
SZ00,AC,202203,G,17,11,A,24,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
SZ00,AC,202204,C,13,09,A,24,0110,1,GS-09,F,0110,15,F,1,1,061947,00.0
SZ00,AC,202301,F,17,12,A,11,0110,1,GS-12,J,0110,15,F,1,1,106759,00.0
SZ00,AC,202308,D,17,11,A,24,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
TC00,AA,202002,F,17,12,E,11,0110,1,GS-12,J,0110,10,F,1,1,100727,10.5
TC00,AA,202209,E,17,13,E,11,0110,1,GS-13,K,0110,10,F,1,1,117505,13.1
TC00,AC,202103,D,13,13,D,11,0110,1,GS-13,K,0110,10,F,1,1,114059,08.0
TC00,AA,202003,D,17,12,D,11,0110,1,GS-12,H,0110,10,F,1,1,086335,05.6
TC00,AC,202103,E,21,14,D,11,0110,1,GS-14,L,0110,10,F,1,1,126614,06.6
TC00,AC,202103,G,21,14,C,11,0110,1,GS-14,L,0110,10,F,1,1,126614,04.5
TC00,AC,202304,G,17,13,D,11,0110,1,GS-13,K,0110,10,F,1,1,119482,05.4
TC00,AC,202108,F,21,13,B,11,0110,1,GS-13,J,0110,15,F,1,1,107146,01.9
TC00,AC,202104,B,13,09,A,11,0110,1,GS-09,F,0110,20,F,2,1,060129,00.0
TC00,AC,202104,E,17,11,A,11,0110,1,GS-11,G,0110,20,F,2,1,072750,00.0
TC00,AC,202107,C,17,12,A,11,0110,1,GS-12,J,0110,15,F,1,1,107548,00.0
TC00,AC,202210,C,07,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
TC00,AA,202304,C,17,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,078592,02.4
TC00,AC,202306,C,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
TC00,AC,202307,B,07,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
TC00,AC,202307,C,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
TC00,AC,202307,C,13,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,116179,00.0
TD01,AC,202108,D,17,13,D,25,0110,1,GS-13,K,0110,10,F,1,1,112862,08.1
TD01,AC,202209,I,21,14,D,11,0110,1,GS-14,L,0110,15,F,1,1,126233,06.0
TD01,AC,202302,D,17,12,B,06,0110,1,GS-12,J,0110,15,F,1,1,103383,01.8
TD01,AC,201911,F,21,14,A,11,0110,1,GS-14,K,0110,15,F,1,1,117191,00.0
TD01,AC,202002,C,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,079233,00.0
TD01,AC,202004,D,13,11,A,25,0110,1,GS-11,G,0110,15,F,1,1,071274,00.0
TD01,AC,202304,B,13,07,A,11,0110,1,GS-07,E,0110,15,F,1,1,053105,00.0
TD01,AC,202007,B,13,07,A,25,0110,1,GS-07,D,0110,15,F,1,1,048159,00.0
TD01,AC,202010,C,13,11,B,25,0110,1,GS-11,G,0110,15,F,1,1,071274,01.8
TD01,AC,202012,E,21,13,A,25,0110,1,GS-13,L,0110,15,P,2,1,121904,00.0
TD01,AC,202101,C,17,11,A,25,0110,1,GS-11,G,0110,15,F,1,1,076787,00.0
TD01,AC,202111,F,21,11,A,11,0110,1,GS-11,H,0110,15,F,1,1,080027,00.0
TD01,AC,202205,B,17,09,A,25,0110,1,GS-09,F,0110,15,F,1,1,061268,00.0
TD01,AC,202206,D,17,13,A,25,0110,1,GS-13,J,0110,15,F,1,1,105654,00.0
TD01,AC,202207,D,13,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,106823,00.0
TD01,AC,202302,C,17,09,A,25,0110,1,GS-09,F,0110,15,F,1,1,066393,00.0
TD01,AC,202304,C,17,13,A,45,0110,1,GS-13,I,0110,15,F,1,1,098496,00.0
TD01,AC,202305,D,21,13,A,53,0110,1,GS-13,J,0110,15,F,1,1,109546,00.0
TD01,AC,202306,D,21,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
